"label","rating","claimed_at","id","aspect","sentence"
"2",5,,2745,"kích cỡ","giao hàng nhanh, quần đẹp mặc thoải mái, khá vừa vặn theo kích cỡ tuyệt vời. sau mua ủng hộ cửa hàng 🥰🥰"
"0",2,,597,"kích cỡ","chọn nhầm kích cỡ nên hơi to. nhưng màu rất khác hình. bị ánh xanhh."
"0",2,,598,"màu sắc","chọn nhầm kích cỡ nên hơi to. nhưng màu rất khác hình. bị ánh xanhh."
"0",3,,623,"gia công","chỉ bị bật rất nhiều , may sai đường , có vết rách"
"0",3,,621,"chất liệu","đây là lần thứ 2 mình mua quần tại cửa hàng lần đầu mua mình rất ưng ý vì quần đẹp chất vải dày dặn và được là phẳng. lần này quay lại mua thì mình thật sự thất vọng. mới khui ra thì mình thấy chất vải khá thô và mỏng ống quần thì hơi chật so với quần lúc trước mình mua cùng kích cỡ 29 ."
"0",2,,1298,"sdfs","rác"
"2",3,,617,"đóng gói","giao hàng nhanh đóng gói hàng cẩn thận chỉ tiếc là túi quần bị lủng cửa hàng nên lưu ý"
"0",3,,618,"gia công","giao hàng nhanh đóng gói hàng cẩn thận chỉ tiếc là túi quần bị lủng cửa hàng nên lưu ý"
"2",3,,616,"giao hnafg","giao hàng nhanh đóng gói hàng cẩn thận chỉ tiếc là túi quần bị lủng cửa hàng nên lưu ý"
"0",3,,891,"kích cỡ","lưng quần hơi to, vải đẹp mát, mình đặt kích cỡ 28 mà lưng quần hơi to, mọi người nếu mua nên đặt lùi lại 1 2 kích cỡ so với kích cỡ quần của mình"
"2",3,,892,"chất liệu","lưng quần hơi to, vải đẹp mát, mình đặt kích cỡ 28 mà lưng quần hơi to, mọi người nếu mua nên đặt lùi lại 1 2 kích cỡ so với kích cỡ quần của mình"
"1",3,,1332,"ds","rác"
"0",3,,896,"gia công","đường ly quần không chuẩn. chất lượng phù hợp tầm giá"
"0",3,,1252,"gia công","vải và kiểu dáng khá dày và đứng nhưng phần thắt lưng làm bị lỗi nút khi cài vào bị đùn và thắt lưng may không khéo lắm"
"2",3,,1253,"chất lượng","quần đẹp vải tốt nhiều chỉ thừa túi nhỏ người bán tư vấn không có tâm"
"2",3,,1254,"chất liệu","quần đẹp vải tốt nhiều chỉ thừa túi nhỏ người bán tư vấn không có tâm"
"0",3,,1255,"gia công","quần đẹp vải tốt nhiều chỉ thừa túi nhỏ người bán tư vấn không có tâm"
"2",3,,1256,"chất lượng","hàng tốt chất lượng tốt mỗi tội vải mỏng . cửa hàng không quan tâm khách cho lắm."
"0",3,,1257,"chất liệu","hàng tốt chất lượng tốt mỗi tội vải mỏng . cửa hàng không quan tâm khách cho lắm."
"0",3,,1258,"chăm sóc khác hàng","hàng tốt chất lượng tốt mỗi tội vải mỏng . cửa hàng không quan tâm khách cho lắm."
"2",3,,1259,"kiểu dáng","quần kiểu dáng chuẩn rất vải đẹp đáng đồng tiền bát gạo. khoá quần mau hư rất mới xài mấy lần đã hư. cửa hàng nên cân nhắc thay khoá quần chắc chắn hơn"
"2",3,,1260,"chất liệu","quần kiểu dáng chuẩn rất vải đẹp đáng đồng tiền bát gạo. khoá quần mau hư rất mới xài mấy lần đã hư. cửa hàng nên cân nhắc thay khoá quần chắc chắn hơn"
"0",3,,1261,"gia công","quần kiểu dáng chuẩn rất vải đẹp đáng đồng tiền bát gạo. khoá quần mau hư rất mới xài mấy lần đã hư. cửa hàng nên cân nhắc thay khoá quần chắc chắn hơn"
"2",3,,1262,"chất liệu","chất liệu quần ổn nma khi mình nhận hàng có một vết cắt như ảnh"
"0",3,,1263,"dóng gói","chất liệu quần ổn nma khi mình nhận hàng có một vết cắt như ảnh"
"2",3,,1264,"chất lượng","quần ổn , nút quần đã bị cắt , bọc đựng rất cũ lunn, giao hàng cũng nhanh"
"0",3,,1265,"đóng gói","quần ổn , nút quần đã bị cắt , bọc đựng rất cũ lunn, giao hàng cũng nhanh"
"2",3,,1266,"giao hàng","quần ổn , nút quần đã bị cắt , bọc đựng rất cũ lunn, giao hàng cũng nhanh"
"0",2,,560,"độ bền","số đo so với số 31 chỗ khác hơi nhỏ mặt trước quần bị gập thế này chỉ đáng 2 sao và mặc được 1 tháng thì thấy bị sổ bông nữa"
"2",2,,563,"chất lượng","sản phẩm tốt giao 30 12 10 1 mới có lâu rất lo"
"0",2,,570,"giao hàng","đặt có 2 cái quần từ hn mà còn lâu hơn hàng từ nước ngoài về mất 2 tuần cuối cùng thì cạp vừa nhưng quần vừa rộng vừa dài phải đi sửa hết nửa cái quần không lẽ bỏ 🙂"
"0",2,,566,"chất lượng","đây là lần 2 mình mua. chất lượng vải mỏng hơn so với lần đầu mình mua của cửa hàng may ẩu, đường may không đều, không cắt chỉ, đáy quần bị so le, may rất là ẩu ."
"2",2,,565,"chất liệu","hàng bị mất mút vậy vẫn giao được . tuy vải tốt nhưng không thể chấp nhận được"
"2",3,,900,"chất lượng","vải và kiểu dáng khá dày và đứng nhưng phần thắt lưng làm bị lỗi nút khi cài vào bị đùn và thắt lưng may không khéo lắm"
"2",3,,901,"chất liệu","vải và kiểu dáng khá dày và đứng nhưng phần thắt lưng làm bị lỗi nút khi cài vào bị đùn và thắt lưng may không khéo lắm"
"2",5,,2379,"Chất lượng","cửa hàng giao hàng nhanh. chất vải rất tốt. đường chỉ đi đều. mặc lên người vừa với dáng mình. đáy quần cao nên che được phần bụng cho mấy bạn bụng mỡ. nói chung quần đẹp mà hợp vừa túi tiền"
"2",5,,2380,"chất lượng","áo đẹp xinh xỉu lun, thích lắm quần dày dặn với giá này là rất ưnnn hhhhhhh hhhhhhh hhhhh lun sẽ ủng hộ cửa hàng tiếp rất đang mua nha mọi người"
"2",5,,2381,"chất liệu","áo đẹp xinh xỉu lun, thích lắm quần dày dặn với giá này là rất ưnnn hhhhhhh hhhhhhh hhhhh lun sẽ ủng hộ cửa hàng tiếp rất đang mua nha mọi người"
"2",5,,2382,"giá cả","mua chắc cũng 6 cái rồi đó. giá rẻ mà vải tốt. mua cho bé mặc đồng phục."
"2",5,,2383,"chất liệu","mua chắc cũng 6 cái rồi đó. giá rẻ mà vải tốt. mua cho bé mặc đồng phục."
"2",5,,2384,"chất lượng","mua chắc cũng 6 cái rồi đó. giá rẻ mà vải tốt. mua cho bé mặc đồng phục."
"1",2,,1057,"kích cỡ","tư vấn kích cỡ không đúng lắm, hơi ngắn nma do không muốn hoàn trả mất thời gian lămgf nhằng nên thoi h.ảnh vd mang tính chất minh hoạ"
"0",2,,1063,"chất lượng","như suỵt rất giao tới bị bông"
"0",2,,1059,"giao hàng","hàng ổn giao hàng chậm trả lời tin nhắn chậmmmm"
"0",2,,1062,"kiểu dáng","hàng chất lượng nhưng mà hơi ngắn xíu"
"0",2,,1065,"màu sắc","đặt màu đen giao màu tím than"
"0",2,,1061,"chất lượng","hàng chất lượng nhưng mà hơi ngắn xíu"
"2",5,,2385,"đóng gói","cửa hàng đóng gói và giao hàng đầy đủ. các số đo trên quần rất chuẩn, đúng theo như cửa hàng đã đưa bảng kích cỡ của quần. cửa hàng live và tư vấn nhiệt tình."
"2",5,,2386,"giao hàng","cửa hàng đóng gói và giao hàng đầy đủ. các số đo trên quần rất chuẩn, đúng theo như cửa hàng đã đưa bảng kích cỡ của quần. cửa hàng live và tư vấn nhiệt tình."
"2",5,,2387,"kích cỡ","cửa hàng đóng gói và giao hàng đầy đủ. các số đo trên quần rất chuẩn, đúng theo như cửa hàng đã đưa bảng kích cỡ của quần. cửa hàng live và tư vấn nhiệt tình."
"2",5,,2388,"uy tín cửa hàng","cửa hàng đóng gói và giao hàng đầy đủ. các số đo trên quần rất chuẩn, đúng theo như cửa hàng đã đưa bảng kích cỡ của quần. cửa hàng live và tư vấn nhiệt tình."
"0",3,,622,"kiểu dáng","đây là lần thứ 2 mình mua quần tại cửa hàng lần đầu mua mình rất ưng ý vì quần đẹp chất vải dày dặn và được là phẳng. lần này quay lại mua thì mình thật sự thất vọng. mới khui ra thì mình thấy chất vải khá thô và mỏng ống quần thì hơi chật so với quần lúc trước mình mua cùng kích cỡ 29 ."
"2",5,,2389,"chăm sóc khách hàng","cửa hàng đóng gói và giao hàng đầy đủ. các số đo trên quần rất chuẩn, đúng theo như cửa hàng đã đưa bảng kích cỡ của quần. cửa hàng live và tư vấn nhiệt tình."
"2",5,,2390,"chất lượng","đánh giá nhìn chung quần âu có chất lượng tốt , chất liệu vải mềm mặc khá thích"
"2",5,,2391,"chất liệu","đánh giá nhìn chung quần âu có chất lượng tốt , chất liệu vải mềm mặc khá thích"
"2",5,,2392,"giá cả","giá rẻ nhưng kiểu dáng quần tốt nha. nhìn ưng mắt, 1m71 nặng 70kg mặc kích cỡ 32 thoải mái, vừa vặn. sẽ quay lại mua nếu có nhu cầu nữa."
"2",5,,2393,"kiểu dáng","giá rẻ nhưng kiểu dáng quần tốt nha. nhìn ưng mắt, 1m71 nặng 70kg mặc kích cỡ 32 thoải mái, vừa vặn. sẽ quay lại mua nếu có nhu cầu nữa."
"2",5,,2394,"kích cỡ","giá rẻ nhưng kiểu dáng quần tốt nha. nhìn ưng mắt, 1m71 nặng 70kg mặc kích cỡ 32 thoải mái, vừa vặn. sẽ quay lại mua nếu có nhu cầu nữa."
"2",5,,2395,"chất lượng","mua 2 cái và cảm thấy rất hài lòng. vải mịn và dày dặn. đường may ổn, túi và khóa kéo tốt nên mua nhé."
"2",5,,2396,"chất liệu","mua 2 cái và cảm thấy rất hài lòng. vải mịn và dày dặn. đường may ổn, túi và khóa kéo tốt nên mua nhé."
"2",5,,2397,"gia công","mua 2 cái và cảm thấy rất hài lòng. vải mịn và dày dặn. đường may ổn, túi và khóa kéo tốt nên mua nhé."
"2",5,,2398,"uy tín cửa hàng","mua 2 cái và cảm thấy rất hài lòng. vải mịn và dày dặn. đường may ổn, túi và khóa kéo tốt nên mua nhé."
"2",5,,2399,"Uy tín cửa hàng","không biết lần thứ bao nhiêu mua hàng của cửa hàng rồi vì hàng lần nào cũng chất lượng.quần mặc mát ống rộng suông đẹp,xăng tuya chắc chắn.mình cao 1m72 61kg mặc kích cỡ l vừa đẹp.giá thành rẻ hơn thị trường rất nhiều.recommend mua thêm áo sơ mi của cửa hàng mặc combo cho chất nha"
"2",5,,2400,"Chất lượng","không biết lần thứ bao nhiêu mua hàng của cửa hàng rồi vì hàng lần nào cũng chất lượng.quần mặc mát ống rộng suông đẹp,xăng tuya chắc chắn.mình cao 1m72 61kg mặc kích cỡ l vừa đẹp.giá thành rẻ hơn thị trường rất nhiều.recommend mua thêm áo sơ mi của cửa hàng mặc combo cho chất nha"
"2",5,,2401,"Chất liệu","không biết lần thứ bao nhiêu mua hàng của cửa hàng rồi vì hàng lần nào cũng chất lượng.quần mặc mát ống rộng suông đẹp,xăng tuya chắc chắn.mình cao 1m72 61kg mặc kích cỡ l vừa đẹp.giá thành rẻ hơn thị trường rất nhiều.recommend mua thêm áo sơ mi của cửa hàng mặc combo cho chất nha"
"2",5,,2402,"Gia công","không biết lần thứ bao nhiêu mua hàng của cửa hàng rồi vì hàng lần nào cũng chất lượng.quần mặc mát ống rộng suông đẹp,xăng tuya chắc chắn.mình cao 1m72 61kg mặc kích cỡ l vừa đẹp.giá thành rẻ hơn thị trường rất nhiều.recommend mua thêm áo sơ mi của cửa hàng mặc combo cho chất nha"
"2",5,,2403,"Kiểu dáng","không biết lần thứ bao nhiêu mua hàng của cửa hàng rồi vì hàng lần nào cũng chất lượng.quần mặc mát ống rộng suông đẹp,xăng tuya chắc chắn.mình cao 1m72 61kg mặc kích cỡ l vừa đẹp.giá thành rẻ hơn thị trường rất nhiều.recommend mua thêm áo sơ mi của cửa hàng mặc combo cho chất nha"
"2",5,,2746,"uy tín cửa hàng","giao hàng nhanh, quần đẹp mặc thoải mái, khá vừa vặn theo kích cỡ tuyệt vời. sau mua ủng hộ cửa hàng 🥰🥰"
"2",3,,1282,"chất liệu","quần vải và dáng thì tốt mà mất lỗi một đường dài. lỗi rất rõ mà cửa hàng không kiểm hàng trước khi gửi đi. hơi buồn."
"2",3,,1283,"kiểu dáng","quần vải và dáng thì tốt mà mất lỗi một đường dài. lỗi rất rõ mà cửa hàng không kiểm hàng trước khi gửi đi. hơi buồn."
"0",3,,1284,"gia công","quần vải và dáng thì tốt mà mất lỗi một đường dài. lỗi rất rõ mà cửa hàng không kiểm hàng trước khi gửi đi. hơi buồn."
"2",3,,1285,"chất lượng","vải đẹp sịn mà ống hơi rộng so với chân mình thoi không sao đẹp lắm"
"0",1,,638,"đóng gói","quần ống rất rộng , y như quần bị lỗi ống như cái bao đóng gói không kĩ được cái giao hàng nhiệt tình"
"0",1,,636,"đổi trả","cửa hàng làm ăn kì cục gửi hàng bị bung chỉ bị dơ bị bung chỉ ngay chỗ dây kéo thì sao mặc được nữa. nhấn trả hàng thì shiper không đến lấy trả hàng 2 3 lần cũng không được. còn bị gửi mail người bán khiếu nại trả hàng không đủ chứng cứ. chán thật sự trong khi mình mua tặng người khác: mà hàng thì cứ như này"
"2",1,,639,"giao hàng","quần ống rất rộng , y như quần bị lỗi ống như cái bao đóng gói không kĩ được cái giao hàng nhiệt tình"
"0",1,,637,"kiểu dáng","quần ống rất rộng , y như quần bị lỗi ống như cái bao đóng gói không kĩ được cái giao hàng nhiệt tình"
"0",1,,651,"kiểu dáng","chất liệu mỏng nhũn hư fom, túi quần trước chật, túi quần sau không có cúc gài giao hàng chậm"
"0",1,,641,"gia công","cửa hàng giao cho mình quần mà bị rách túi như này là khó chịu vô cùng nhé :"
"0",3,,1286,"chất lượng","vải mềm, quần lên kiểu dáng rũ chớ không đứng kiểu dáng chất vải tạm được vừa mua về đã đứt chỉ 2 quai đeo dây nịt"
"2",3,,1287,"chất liệu","quần rẻ, dáng đẹp chất vải nặng, không thoáng nhiều. đường may chưa tốt."
