sentence,aspect,description,input_text,label
"cái đầu tiên mua tốt , qua cái thứ 2 thì rất nhăn như cái nùi giẻ , khuy quần thì cắt ra sẳn ... y như lấy hàng đỗi trả khách trước đem giao cho mình .",kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,"cái đầu tiên mua tốt , qua cái thứ 2 thì rất nhăn như cái nùi giẻ , khuy quần thì cắt ra sẳn ... y như lấy hàng đỗi trả khách trước đem giao cho mình . [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật",0
"kiểu dáng thì được nhưng vải rất mỏng, không biết những màu khá như nào nhưng trắng rất mỏng, lộ cả túi, lộ đường chỉ ở mông, phản cảm rất",doi_tra,đổi trả hoàn tiền bảo hành,"kiểu dáng thì được nhưng vải rất mỏng, không biết những màu khá như nào nhưng trắng rất mỏng, lộ cả túi, lộ đường chỉ ở mông, phản cảm rất [SEP] đổi trả hoàn tiền bảo hành",0
mua 3 cái 3 cái khác nhau hết,gia_ca,giá giá tiền mắc rẻ,mua 3 cái 3 cái khác nhau hết [SEP] giá giá tiền mắc rẻ,0
hàng giống mô tả giá rẻ nên mua ạ,chat_luong,chất lượng tốt xấu thất vọng hài lòng,hàng giống mô tả giá rẻ nên mua ạ [SEP] chất lượng tốt xấu thất vọng hài lòng,0
"quần đẹp ạ, mặc được vài lần thì bung chỉ các thứ, chỉ may khá mỏng nên dễ bung lắm mọi người à. chắc được cái quần mặc thoải mái thôi",gia_ca,giá giá tiền mắc rẻ,"quần đẹp ạ, mặc được vài lần thì bung chỉ các thứ, chỉ may khá mỏng nên dễ bung lắm mọi người à. chắc được cái quần mặc thoải mái thôi [SEP] giá giá tiền mắc rẻ",0
cửa hàng này lừa đảo đổi trả hàng nhé 🤔 đã nhận hàng đổi trả bên bưu điện mà lại khăng khăng không nhận .mọi người né cửa hàng này ra nhé ăn chặn hàng của khách đấy,gia_cong,đường may gia công chỉ may,cửa hàng này lừa đảo đổi trả hàng nhé 🤔 đã nhận hàng đổi trả bên bưu điện mà lại khăng khăng không nhận .mọi người né cửa hàng này ra nhé ăn chặn hàng của khách đấy [SEP] đường may gia công chỉ may,0
bạn chọn kích cỡ quần theo bảng của cửa hàng mà bị ngắn mất tiu,giao_hang,ship giao hàng vận chuyển giao lâu,bạn chọn kích cỡ quần theo bảng của cửa hàng mà bị ngắn mất tiu [SEP] ship giao hàng vận chuyển giao lâu,0
mới nhận thử quần mà phéc bơ tuy hư lun chưa mặc được lần nào mà giờ đi sửa quần,gia_cong,đường may gia công chỉ may,mới nhận thử quần mà phéc bơ tuy hư lun chưa mặc được lần nào mà giờ đi sửa quần [SEP] đường may gia công chỉ may,1
"đặt 3 lần. lần thứ nhất ổn, lần thứ 2 giao lộn kích cỡ lần thứ 3 lỗi quần",uy_tin_cua_hang,uy tín shop cửa hàng đáng tin,"đặt 3 lần. lần thứ nhất ổn, lần thứ 2 giao lộn kích cỡ lần thứ 3 lỗi quần [SEP] uy tín shop cửa hàng đáng tin",0
"cửa hàng giao nhầm đồ, nhắn tin page 6 ngày không phản hồi, trong khi cái quần màu xấu chênh hơn 60k với cái quần mình đặt trong đơn tặng quần giao hàng nhưng không có giao hàng về chung luôn. không biết cửa hàng làm ăn kiểu gì",dong_goi,đóng gói bao bì đóng hộp,"cửa hàng giao nhầm đồ, nhắn tin page 6 ngày không phản hồi, trong khi cái quần màu xấu chênh hơn 60k với cái quần mình đặt trong đơn tặng quần giao hàng nhưng không có giao hàng về chung luôn. không biết cửa hàng làm ăn kiểu gì [SEP] đóng gói bao bì đóng hộp",0
"giao hàng nhanh, đổi kích cỡ cũng rất nhanh gọn, đóng gói cẩn thận. quần lên kiểu dáng rất đẹp dáng quần baggy khá thoải mái.",gia_cong,đường may gia công chỉ may,"giao hàng nhanh, đổi kích cỡ cũng rất nhanh gọn, đóng gói cẩn thận. quần lên kiểu dáng rất đẹp dáng quần baggy khá thoải mái. [SEP] đường may gia công chỉ may",0
cũng tạm được thôi,doi_tra,đổi trả hoàn tiền bảo hành,cũng tạm được thôi [SEP] đổi trả hoàn tiền bảo hành,0
"chỉ may lộn xộn, đứt chỉ nhiều chỗ, chất lượng hoàn thiện kém",kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,"chỉ may lộn xộn, đứt chỉ nhiều chỗ, chất lượng hoàn thiện kém [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật",0
"đóng gói sp chắc chắn, giao hàng nhanh, vải quần dày from tạm. 3 sao cho quần kem cẩu thả tới mức gấu quần tuột chỉ như vậy mà cũng gửi cho khách được thất vọng định trả hàng nhưng thôi chắc không có lần sau.",kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,"đóng gói sp chắc chắn, giao hàng nhanh, vải quần dày from tạm. 3 sao cho quần kem cẩu thả tới mức gấu quần tuột chỉ như vậy mà cũng gửi cho khách được thất vọng định trả hàng nhưng thôi chắc không có lần sau. [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật",0
quần sử dụng tốt vải thoáng mát có đều may chỉ chưa được chắc chắn sử dụng khoảng 1 tuần đã bị rách tí,do_ben,độ bền bền rách bung hỏng,quần sử dụng tốt vải thoáng mát có đều may chỉ chưa được chắc chắn sử dụng khoảng 1 tuần đã bị rách tí [SEP] độ bền bền rách bung hỏng,1
quần fom đẹp nmà vải xấu rất à về bị chê á nên là cân nhắc trc khi mua nha,gia_cong,đường may gia công chỉ may,quần fom đẹp nmà vải xấu rất à về bị chê á nên là cân nhắc trc khi mua nha [SEP] đường may gia công chỉ may,0
vải dày dặn nhưng mà bị lỗi nè kiểu dáng xấu với lại bị vải bị bung r,uy_tin_cua_hang,uy tín shop cửa hàng đáng tin,vải dày dặn nhưng mà bị lỗi nè kiểu dáng xấu với lại bị vải bị bung r [SEP] uy tín shop cửa hàng đáng tin,0
"không giống với hình ảnh, vải xấu",dong_goi,đóng gói bao bì đóng hộp,"không giống với hình ảnh, vải xấu [SEP] đóng gói bao bì đóng hộp",0
vải không co giãn.chịu cửa hàng luôn.mình nghĩ cửa hàng uy tín mà quần mặc chán thật sự,chat_lieu,vải chất liệu vải thun cotton jean kaki,vải không co giãn.chịu cửa hàng luôn.mình nghĩ cửa hàng uy tín mà quần mặc chán thật sự [SEP] vải chất liệu vải thun cotton jean kaki,1
quần vải hơi mỏng nhưng vẫn tốt mỗi tội phần eo bụng bị hơi rộng. quần còn nhiêif lỗi rất nha cửa hàng :,dong_goi,đóng gói bao bì đóng hộp,quần vải hơi mỏng nhưng vẫn tốt mỗi tội phần eo bụng bị hơi rộng. quần còn nhiêif lỗi rất nha cửa hàng : [SEP] đóng gói bao bì đóng hộp,0
cửa hàng khi giao thì bị hư cái khóa quần😭😭,gia_cong,đường may gia công chỉ may,cửa hàng khi giao thì bị hư cái khóa quần😭😭 [SEP] đường may gia công chỉ may,1
"cửa hàng nhiệt tình , nhưng quần mình mua kích cỡ lớn nhất mà cũng không vừa",gia_ca,giá giá tiền mắc rẻ,"cửa hàng nhiệt tình , nhưng quần mình mua kích cỡ lớn nhất mà cũng không vừa [SEP] giá giá tiền mắc rẻ",0
mỏng với không đứng fomr tí nào,uy_tin_cua_hang,uy tín shop cửa hàng đáng tin,mỏng với không đứng fomr tí nào [SEP] uy tín shop cửa hàng đáng tin,0
hàng thực sự rất tốt so với gía tiền. nhưng mà giao hàng n cứ pải gọi lại lâu vcđ,chat_luong,chất lượng tốt xấu thất vọng hài lòng,hàng thực sự rất tốt so với gía tiền. nhưng mà giao hàng n cứ pải gọi lại lâu vcđ [SEP] chất lượng tốt xấu thất vọng hài lòng,1
"sản phẩm may ẩu lỗi nhiều, cskh kém trả lời tin nhắn chậm",giao_hang,ship giao hàng vận chuyển giao lâu,"sản phẩm may ẩu lỗi nhiều, cskh kém trả lời tin nhắn chậm [SEP] ship giao hàng vận chuyển giao lâu",0
"lần trước mình mua áo sơ mi cho any thấy tốt giờ mua thêm cái áo cho mình và quất thêm vài cái quần cho any để thành bộ mặc cho xinh xẻo. vải quần khá mát, mịn kể cả áo cũng vậy luôn nha. any mình cao 1m75 và nặng 73kg mặc kích cỡ 33 đó ạ. quần màu đen vừa vặn, màu kem và xám eo rộng hơn đốt ngón tay.",kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,"lần trước mình mua áo sơ mi cho any thấy tốt giờ mua thêm cái áo cho mình và quất thêm vài cái quần cho any để thành bộ mặc cho xinh xẻo. vải quần khá mát, mịn kể cả áo cũng vậy luôn nha. any mình cao 1m75 và nặng 73kg mặc kích cỡ 33 đó ạ. quần màu đen vừa vặn, màu kem và xám eo rộng hơn đốt ngón tay. [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật",1
"lần đầu mua thì đẹp lần sau mua cái quần màu đen sz30 như lần trc mà bị phai màu y như màu tím than rồi, kiểu dáng cũng rộng hơn lần trv mua",gia_cong,đường may gia công chỉ may,"lần đầu mua thì đẹp lần sau mua cái quần màu đen sz30 như lần trc mà bị phai màu y như màu tím than rồi, kiểu dáng cũng rộng hơn lần trv mua [SEP] đường may gia công chỉ may",0
"mua luôn 2 cái có chỉ thừa, đã mua lần 2 của cửa hàng giao hàng nhanh chân hơi bé chắc mình phải chuyển mẫu to chân 1 chút",gia_cong,đường may gia công chỉ may,"mua luôn 2 cái có chỉ thừa, đã mua lần 2 của cửa hàng giao hàng nhanh chân hơi bé chắc mình phải chuyển mẫu to chân 1 chút [SEP] đường may gia công chỉ may",1
"đặt lần đầu kích cỡ 35 mặc thoải mái, lần sau đặt rất chật bận không vừa luôn",kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,"đặt lần đầu kích cỡ 35 mặc thoải mái, lần sau đặt rất chật bận không vừa luôn [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật",1
"mình đã mua sản phẩm này ở 2 năm trước và hài lòng cho đến hiện tại và quyết định ủng hộ cửa hàng lần 2 nhưng lần này mình đã có trải nghiệm rất kì xấu từ lúc cầm đơn hàng từ tay người giao hàng mình đã có cảm giác chất lượng không như lúc đầu sản phẩm nhẹ hơn vải rất mỏng không dày như trước , các chi tiết đường chỉ đã không còn tỉ mỉ phải chăng các bạn đã có được thương hiệu và số lượng mà không cần quan tâm đến chất lượng sản phẩm",kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,"mình đã mua sản phẩm này ở 2 năm trước và hài lòng cho đến hiện tại và quyết định ủng hộ cửa hàng lần 2 nhưng lần này mình đã có trải nghiệm rất kì xấu từ lúc cầm đơn hàng từ tay người giao hàng mình đã có cảm giác chất lượng không như lúc đầu sản phẩm nhẹ hơn vải rất mỏng không dày như trước , các chi tiết đường chỉ đã không còn tỉ mỉ phải chăng các bạn đã có được thương hiệu và số lượng mà không cần quan tâm đến chất lượng sản phẩm [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật",0
chất liệu vải khá tốt giao hàng nhanh cửa hàng nhiệt tình cảm thấy phù hợp với giá tiền..,chat_lieu,vải chất liệu vải thun cotton jean kaki,chất liệu vải khá tốt giao hàng nhanh cửa hàng nhiệt tình cảm thấy phù hợp với giá tiền.. [SEP] vải chất liệu vải thun cotton jean kaki,1
"lần đầu mua thì đẹp lần sau mua cái quần màu đen sz30 như lần trc mà bị phai màu y như màu tím than rồi, kiểu dáng cũng rộng hơn lần trv mua",uy_tin_cua_hang,uy tín shop cửa hàng đáng tin,"lần đầu mua thì đẹp lần sau mua cái quần màu đen sz30 như lần trc mà bị phai màu y như màu tím than rồi, kiểu dáng cũng rộng hơn lần trv mua [SEP] uy tín shop cửa hàng đáng tin",0
fom dáng đẹp chất liệu đẹp nhưng cạp quần rất kì rộng,chat_lieu,vải chất liệu vải thun cotton jean kaki,fom dáng đẹp chất liệu đẹp nhưng cạp quần rất kì rộng [SEP] vải chất liệu vải thun cotton jean kaki,1
"chất liệu ổn, vải cũng không đẹp lắm, đường may còn nhiều chỉ thừa",chat_lieu,vải chất liệu vải thun cotton jean kaki,"chất liệu ổn, vải cũng không đẹp lắm, đường may còn nhiều chỉ thừa [SEP] vải chất liệu vải thun cotton jean kaki",1
"mình đã mua sản phẩm này ở 2 năm trước và hài lòng cho đến hiện tại và quyết định ủng hộ cửa hàng lần 2 nhưng lần này mình đã có trải nghiệm rất kì xấu từ lúc cầm đơn hàng từ tay người giao hàng mình đã có cảm giác chất lượng không như lúc đầu sản phẩm nhẹ hơn vải rất mỏng không dày như trước , các chi tiết đường chỉ đã không còn tỉ mỉ phải chăng các bạn đã có được thương hiệu và số lượng mà không cần quan tâm đến chất lượng sản phẩm",chat_lieu,vải chất liệu vải thun cotton jean kaki,"mình đã mua sản phẩm này ở 2 năm trước và hài lòng cho đến hiện tại và quyết định ủng hộ cửa hàng lần 2 nhưng lần này mình đã có trải nghiệm rất kì xấu từ lúc cầm đơn hàng từ tay người giao hàng mình đã có cảm giác chất lượng không như lúc đầu sản phẩm nhẹ hơn vải rất mỏng không dày như trước , các chi tiết đường chỉ đã không còn tỉ mỉ phải chăng các bạn đã có được thương hiệu và số lượng mà không cần quan tâm đến chất lượng sản phẩm [SEP] vải chất liệu vải thun cotton jean kaki",1
